"","PeriodID","PeriodValue","Latitude","Longitude","SentimentType","Type","EntityName"
"1468",38,"31 Jan 2016",43.0116784,-88.2314813,1,"P","Donald Trump"
"1469",38,"31 Jan 2016",34.0522342,-118.2436849,1,"P","Donald Trump"
"1470",38,"31 Jan 2016",41.5726229,-72.6408139,0,"O","Donald Trump"
"1471",38,"31 Jan 2016",51.51658,-0.17566,1,"P","Donald Trump"
"1472",38,"31 Jan 2016",39.30190319,-76.6155346,1,"P","Donald Trump"
"1473",38,"31 Jan 2016",40.7439905,-74.0323626,1,"P","Donald Trump"
"1474",38,"31 Jan 2016",44.0520691,-123.0867536,1,"P","Donald Trump"
"1475",38,"31 Jan 2016",39.0457549,-76.6412712,-1,"N","Donald Trump"
"1476",38,"31 Jan 2016",30.267153,-97.7430608,-1,"N","Donald Trump"
"1477",38,"31 Jan 2016",39.8006685,-75.4596404,1,"P","Donald Trump"
"1478",38,"31 Jan 2016",41.2523634,-95.9979883,-1,"N","Donald Trump"
"1479",38,"31 Jan 2016",39.0457549,-76.6412712,-1,"N","Donald Trump"
"1480",38,"31 Jan 2016",34.0522342,-118.2436849,1,"P","Donald Trump"
"1481",38,"31 Jan 2016",29.42989111,-98.48699646,-1,"N","Donald Trump"
"1482",38,"31 Jan 2016",29.42989111,-98.48699646,-1,"N","Donald Trump"
"1483",38,"31 Jan 2016",43.661471,-70.2553259,-1,"N","Donald Trump"
"1484",38,"31 Jan 2016",43.661471,-70.2553259,1,"P","Donald Trump"
"1485",38,"31 Jan 2016",43.661471,-70.2553259,1,"P","Donald Trump"
"1486",38,"31 Jan 2016",43.661471,-70.2553259,1,"P","Donald Trump"
"1487",38,"31 Jan 2016",40.7127837,-74.0059413,-1,"N","Donald Trump"
"1488",38,"31 Jan 2016",30.267153,-97.7430608,-1,"N","Donald Trump"
"1489",37,"24 Jan 2016",34.0522342,-118.2436849,-1,"N","Donald Trump"
"1490",37,"24 Jan 2016",39.61810507,-105.02275306,-1,"N","Donald Trump"
"1491",37,"24 Jan 2016",34.0522342,-118.2436849,1,"P","Donald Trump"
"1492",37,"24 Jan 2016",34.0522342,-118.2436849,-1,"N","Donald Trump"
"1493",37,"24 Jan 2016",46.2112458,-119.1372338,1,"P","Donald Trump"
"1494",37,"24 Jan 2016",40.226479,-76.9005293,1,"P","Donald Trump"
"1495",35,"17 Jan 2016",45.42235279,-122.54430135,-1,"N","Donald Trump"
"1496",34,"03 Jan 2016",41.5109344,-81.5975012,-1,"N","Donald Trump"
"1497",34,"03 Jan 2016",38.80039014,-77.13345813,1,"P","Donald Trump"
"1498",37,"24 Jan 2016",34.0522342,-118.2436849,1,"P","Donald Trump"
"1499",37,"24 Jan 2016",32.2217429,-110.926479,1,"P","Donald Trump"
"1500",37,"24 Jan 2016",56.130366,-106.346771,-1,"N","Donald Trump"
"1501",32,"10 Jan 2016",44.977753,-93.2650108,-1,"N","Donald Trump"
"1502",32,"10 Jan 2016",33.0145673,-97.0969552,-1,"N","Donald Trump"
"1503",35,"17 Jan 2016",33.8078871,-116.5472788,1,"P","Donald Trump"
"1504",35,"17 Jan 2016",33.6686731,-116.6767182,-1,"N","Donald Trump"
"1505",35,"17 Jan 2016",36.29988784,-76.21805516,1,"P","Donald Trump"
"1506",35,"17 Jan 2016",38.90774431,-77.06485424,1,"P","Donald Trump"
"1507",32,"10 Jan 2016",34.0522342,-118.2436849,-1,"N","Donald Trump"
"1508",32,"10 Jan 2016",38.6105426,-90.3371889,1,"P","Donald Trump"
"1509",32,"10 Jan 2016",34.0522342,-118.2436849,-1,"N","Donald Trump"
"1510",32,"10 Jan 2016",34.0522342,-118.2436849,-1,"N","Donald Trump"
"1511",32,"10 Jan 2016",34.0522342,-118.2436849,-1,"N","Donald Trump"
"1512",32,"10 Jan 2016",34.0522342,-118.2436849,-1,"N","Donald Trump"
"1513",32,"10 Jan 2016",38.9108325,-75.5276699,-1,"N","Donald Trump"
"1514",32,"10 Jan 2016",41.5772115,-93.711332,-1,"N","Donald Trump"
"1515",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Donald Trump"
"1516",32,"10 Jan 2016",40.6781784,-73.9441579,1,"P","Donald Trump"
"1517",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Donald Trump"
"1518",32,"10 Jan 2016",42.0450722,-87.6876969,1,"P","Donald Trump"
"1519",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1520",29,"03 Jan 2015",41.8781136,-87.6297982,1,"P","Donald Trump"
"1521",29,"03 Jan 2015",51.4740846,-0.0930137,-1,"N","Donald Trump"
"1522",30,"09 Jan 2015",39.238056,-81.670556,-1,"N","Donald Trump"
"1523",30,"09 Jan 2015",42.2152042,-85.7051116,1,"P","Donald Trump"
"1524",32,"10 Jan 2016",38.9108325,-75.5276699,1,"P","Donald Trump"
"1525",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1526",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1527",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1528",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1529",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1530",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1531",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1532",28,"25 Dec 2014",29.7604267,-95.3698028,1,"P","Donald Trump"
"1533",28,"25 Dec 2014",38.8048355,-77.0469214,1,"P","Donald Trump"
"1534",28,"25 Dec 2014",33.0185039,-80.1756481,1,"P","Donald Trump"
"1535",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1536",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1537",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1538",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1539",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1540",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1541",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1542",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1543",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1544",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1545",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1546",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1547",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1548",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1549",27,"15 Dec 2015",25.7616798,-80.1917902,-1,"N","Donald Trump"
"1550",27,"15 Dec 2015",37.4315734,-78.6568942,-1,"N","Donald Trump"
"1551",27,"15 Dec 2015",39.2673283,-76.7983067,1,"P","Donald Trump"
"1552",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1553",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1554",27,"15 Dec 2015",42.3584865,-71.060097,1,"P","Donald Trump"
"1555",27,"15 Dec 2015",30.267153,-97.7430608,1,"P","Donald Trump"
"1556",27,"15 Dec 2015",30.9842977,-91.9623327,1,"P","Donald Trump"
"1557",27,"15 Dec 2015",33.5206608,-86.80249,1,"P","Donald Trump"
"1558",27,"15 Dec 2015",37.8393332,-84.2700179,1,"P","Donald Trump"
"1559",27,"15 Dec 2015",45.4215296,-75.6971931,-1,"N","Donald Trump"
"1560",27,"15 Dec 2015",4.5981,-74.07603,1,"P","Donald Trump"
"1561",27,"15 Dec 2015",34.0232431,-84.3615555,1,"P","Donald Trump"
"1562",27,"15 Dec 2015",40.7830603,-73.9712488,-1,"N","Donald Trump"
"1563",27,"15 Dec 2015",28.3855632,-81.366459,-1,"N","Donald Trump"
"1564",27,"15 Dec 2015",29.9891052,-97.8772267,-1,"N","Donald Trump"
"1565",27,"15 Dec 2015",39.238056,-81.670556,1,"P","Donald Trump"
"1566",27,"15 Dec 2015",42.9756133,-78.7914222,1,"P","Donald Trump"
"1567",26,"23 Nov 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1568",26,"23 Nov 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1569",26,"23 Nov 2015",39.238056,-81.670556,-1,"N","Bernie Sanders"
"1570",26,"23 Nov 2015",39.238056,-81.670556,0,"O","Bernie Sanders"
"1571",26,"23 Nov 2015",39.238056,-81.670556,-1,"N","Bernie Sanders"
"1572",26,"23 Nov 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1573",38,"31 Jan 2016",33.6839473,-117.7946942,-1,"N","Bernie Sanders"
"1574",38,"31 Jan 2016",-13.5346909,-71.9490257,-1,"N","Bernie Sanders"
"1575",38,"31 Jan 2016",39.0457549,-76.6412712,-1,"N","Bernie Sanders"
"1576",38,"31 Jan 2016",37.9642529,-91.8318334,1,"P","Bernie Sanders"
"1577",38,"31 Jan 2016",40.2671941,-86.1349019,-1,"N","Bernie Sanders"
"1578",38,"31 Jan 2016",22.2824673,114.1615726,1,"P","Bernie Sanders"
"1579",38,"31 Jan 2016",27.6648274,-81.5157535,-1,"N","Bernie Sanders"
"1580",38,"31 Jan 2016",31.9685988,-99.9018131,1,"P","Bernie Sanders"
"1581",38,"31 Jan 2016",39.8912248,-74.9218324,-1,"N","Bernie Sanders"
"1582",38,"31 Jan 2016",39.244853,-81.6637765,-1,"N","Bernie Sanders"
"1583",38,"31 Jan 2016",27.6648274,-81.5157535,1,"P","Bernie Sanders"
"1584",38,"31 Jan 2016",27.6648274,-81.5157535,1,"P","Bernie Sanders"
"1585",38,"31 Jan 2016",27.6648274,-81.5157535,1,"P","Bernie Sanders"
"1586",38,"31 Jan 2016",27.6648274,-81.5157535,1,"P","Bernie Sanders"
"1587",38,"31 Jan 2016",34.0522342,-118.2436849,-1,"N","Bernie Sanders"
"1588",38,"31 Jan 2016",40.2671941,-86.1349019,-1,"N","Bernie Sanders"
"1589",38,"31 Jan 2016",26.6276276,-80.1353896,1,"P","Bernie Sanders"
"1590",38,"31 Jan 2016",39.244853,-81.6637765,1,"P","Bernie Sanders"
"1591",38,"31 Jan 2016",44.21282315,-88.45031235,-1,"N","Bernie Sanders"
"1592",38,"31 Jan 2016",37.2264859,-76.0025944,-1,"N","Bernie Sanders"
"1593",38,"31 Jan 2016",39.11520765,-86.51843294,1,"P","Bernie Sanders"
"1594",38,"31 Jan 2016",27.6648274,-81.5157535,1,"P","Bernie Sanders"
"1595",38,"31 Jan 2016",34.0522342,-118.2436849,1,"P","Bernie Sanders"
"1596",38,"31 Jan 2016",26.3201191,127.7637755,1,"P","Bernie Sanders"
"1597",38,"31 Jan 2016",41.8781136,-87.6297982,-1,"N","Bernie Sanders"
"1598",38,"31 Jan 2016",37.688889,-97.336111,1,"P","Bernie Sanders"
"1599",38,"31 Jan 2016",37.4315734,-78.6568942,-1,"N","Bernie Sanders"
"1600",38,"31 Jan 2016",37.2264859,-76.0025944,1,"P","Bernie Sanders"
"1601",38,"31 Jan 2016",41.8781136,-87.6297982,1,"P","Bernie Sanders"
"1602",38,"31 Jan 2016",42.0333623,-87.8833991,1,"P","Bernie Sanders"
"1603",38,"31 Jan 2016",40.7127837,-74.0059413,-1,"N","Bernie Sanders"
"1604",38,"31 Jan 2016",35.5950581,-82.5514869,0,"O","Bernie Sanders"
"1605",38,"31 Jan 2016",33.4255104,-111.9400054,-1,"N","Bernie Sanders"
"1606",38,"31 Jan 2016",41.146763,-73.4948445,0,"O","Bernie Sanders"
"1607",38,"31 Jan 2016",34.0522342,-118.2436849,-1,"N","Bernie Sanders"
"1608",38,"31 Jan 2016",32.3546679,-89.3985283,1,"P","Bernie Sanders"
"1609",38,"31 Jan 2016",38.1341477,-121.2722194,1,"P","Bernie Sanders"
"1610",38,"31 Jan 2016",31.7775757,-106.4424559,0,"O","Bernie Sanders"
"1611",38,"31 Jan 2016",-33.8674769,151.2069776,0,"O","Bernie Sanders"
"1612",38,"31 Jan 2016",39.9611755,-82.9987942,1,"P","Bernie Sanders"
"1613",38,"31 Jan 2016",27.6648274,-81.5157535,1,"P","Bernie Sanders"
"1614",38,"31 Jan 2016",44.3148443,-85.6023643,-1,"N","Bernie Sanders"
"1615",38,"31 Jan 2016",44.3148443,-85.6023643,-1,"N","Bernie Sanders"
"1616",38,"31 Jan 2016",40.4172871,-82.907123,1,"P","Bernie Sanders"
"1617",38,"31 Jan 2016",48.7283731,-122.4977462,0,"O","Bernie Sanders"
"1618",38,"31 Jan 2016",48.7283731,-122.4977462,1,"P","Bernie Sanders"
"1619",37,"24 Jan 2016",40.01801802,-75.21601537,1,"P","Bernie Sanders"
"1620",37,"24 Jan 2016",33.7423178,-84.1593413,1,"P","Bernie Sanders"
"1621",37,"24 Jan 2016",38.8813958,-94.8191285,-1,"N","Bernie Sanders"
"1622",37,"24 Jan 2016",39.244853,-81.6637765,1,"P","Bernie Sanders"
"1623",37,"24 Jan 2016",40.7282239,-73.7948516,1,"P","Bernie Sanders"
"1624",38,"31 Jan 2016",33.37315357,-111.86070604,1,"P","Bernie Sanders"
"1625",37,"24 Jan 2016",34.0555693,-117.1825381,0,"O","Bernie Sanders"
"1626",37,"24 Jan 2016",40.7830603,-73.9712488,0,"O","Bernie Sanders"
"1627",37,"24 Jan 2016",42.8678693,-71.4948322,1,"P","Bernie Sanders"
"1628",37,"24 Jan 2016",34.0522342,-118.2436849,1,"P","Bernie Sanders"
"1629",37,"24 Jan 2016",35.4675602,-97.5164276,1,"P","Bernie Sanders"
"1630",37,"24 Jan 2016",40.5067723,-74.2654234,-1,"N","Bernie Sanders"
"1631",37,"24 Jan 2016",47.6062095,-122.3320708,1,"P","Bernie Sanders"
"1632",37,"24 Jan 2016",40.8447819,-73.8648268,-1,"N","Bernie Sanders"
"1633",37,"24 Jan 2016",33.4483771,-112.0740373,-1,"N","Bernie Sanders"
"1634",37,"24 Jan 2016",37.77559227,-122.40195395,1,"P","Bernie Sanders"
"1635",37,"24 Jan 2016",41.6038268,-93.7105118,1,"P","Bernie Sanders"
"1636",37,"24 Jan 2016",38.96040311,-76.9335455,1,"P","Bernie Sanders"
"1637",37,"24 Jan 2016",40.7830603,-73.9712488,1,"P","Bernie Sanders"
"1638",37,"24 Jan 2016",39.0457549,-76.6412712,1,"P","Bernie Sanders"
"1639",37,"24 Jan 2016",41.0814447,-81.5190053,1,"P","Bernie Sanders"
"1640",37,"24 Jan 2016",39.944285,-74.0729139,-1,"N","Bernie Sanders"
"1641",37,"24 Jan 2016",47.9252568,-97.0328547,-1,"N","Bernie Sanders"
"1642",37,"24 Jan 2016",32.7167272,-117.1661194,1,"P","Bernie Sanders"
"1643",35,"17 Jan 2016",32.7837047,-96.8075324,-1,"N","Bernie Sanders"
"1644",35,"17 Jan 2016",39.002632,-87.91528492,-1,"N","Bernie Sanders"
"1645",37,"24 Jan 2016",39.244853,-81.6637765,1,"P","Bernie Sanders"
"1646",37,"24 Jan 2016",39.244853,-81.6637765,1,"P","Bernie Sanders"
"1647",37,"24 Jan 2016",33.9519347,-83.357567,0,"O","Bernie Sanders"
"1648",37,"24 Jan 2016",41.8781136,-87.6297982,-1,"N","Bernie Sanders"
"1649",35,"17 Jan 2016",41.1860363,-73.1323003,0,"O","Bernie Sanders"
"1650",35,"17 Jan 2016",36.3557161,-92.3863077,1,"P","Bernie Sanders"
"1651",35,"17 Jan 2016",39.9533128,-75.1638277,1,"P","Bernie Sanders"
"1652",35,"17 Jan 2016",30.43818282,-84.29426498,1,"P","Bernie Sanders"
"1653",35,"17 Jan 2016",47.0727532,-122.4102779,1,"P","Bernie Sanders"
"1654",35,"17 Jan 2016",33.555731,-117.1252423,-1,"N","Bernie Sanders"
"1655",35,"17 Jan 2016",42.3610726,-87.9180583,1,"P","Bernie Sanders"
"1656",35,"17 Jan 2016",42.3608276,-87.9181397,1,"P","Bernie Sanders"
"1657",35,"17 Jan 2016",34.4986132,-84.8361959,-1,"N","Bernie Sanders"
"1658",35,"17 Jan 2016",30.6563343,-96.3545079,-1,"N","Bernie Sanders"
"1659",35,"17 Jan 2016",38.78365915,-77.63567255,-1,"N","Bernie Sanders"
"1660",35,"17 Jan 2016",45.8305582,-88.0459642,-1,"N","Bernie Sanders"
"1661",35,"17 Jan 2016",30.12365869,-81.60917974,1,"P","Bernie Sanders"
"1662",35,"17 Jan 2016",28.0762085,-97.4830365,-1,"N","Bernie Sanders"
"1663",35,"17 Jan 2016",39.1246439,-77.2059522,-1,"N","Bernie Sanders"
"1664",35,"17 Jan 2016",35.1294187,-80.687848,-1,"N","Bernie Sanders"
"1665",35,"17 Jan 2016",28.58638,77.39888,1,"P","Bernie Sanders"
"1666",35,"17 Jan 2016",33.3672455,-111.92167743,1,"P","Bernie Sanders"
"1667",34,"03 Jan 2016",26.50723,-80.13318,1,"P","Bernie Sanders"
"1668",34,"03 Jan 2016",39.00234425,-87.91534124,1,"P","Bernie Sanders"
"1669",34,"03 Jan 2016",40.8934874,-82.5723556,1,"P","Bernie Sanders"
"1670",34,"03 Jan 2016",35.60739702,-77.37496715,1,"P","Bernie Sanders"
"1671",34,"03 Jan 2016",37.4148947,-81.786896,-1,"N","Bernie Sanders"
"1672",35,"17 Jan 2016",33.8078553,-116.5467849,1,"P","Bernie Sanders"
"1673",34,"03 Jan 2016",45.0394392,-92.8447016,1,"P","Bernie Sanders"
"1674",34,"03 Jan 2016",42.60234423,-71.11970812,-1,"N","Bernie Sanders"
"1675",34,"03 Jan 2016",33.9436553,-84.3442927,-1,"N","Bernie Sanders"
"1676",34,"03 Jan 2016",32.0770856,-81.088683,1,"P","Bernie Sanders"
"1677",34,"03 Jan 2016",33.4351483,-116.8692016,-1,"N","Bernie Sanders"
"1678",34,"03 Jan 2016",33.5557092,-85.0941923,1,"P","Bernie Sanders"
"1679",34,"03 Jan 2016",37.58887322,126.93449449,-1,"N","Bernie Sanders"
"1680",34,"03 Jan 2016",41.5027205,-81.6675391,1,"P","Bernie Sanders"
"1681",34,"03 Jan 2016",37.79381183,-122.39916446,1,"P","Bernie Sanders"
"1682",34,"03 Jan 2016",43.21480253,-71.54277869,1,"P","Bernie Sanders"
"1683",34,"03 Jan 2016",35.60688496,-77.37244784,-1,"N","Bernie Sanders"
"1684",34,"03 Jan 2016",41.3364986,-73.7969008,1,"P","Bernie Sanders"
"1685",32,"10 Jan 2016",50.503887,4.469936,0,"O","Bernie Sanders"
"1686",32,"10 Jan 2016",38.6105426,-90.3371889,-1,"N","Bernie Sanders"
"1687",32,"10 Jan 2016",38.1040864,-122.2566367,1,"P","Bernie Sanders"
"1688",32,"10 Jan 2016",41.6005448,-93.6091064,1,"P","Bernie Sanders"
"1689",34,"03 Jan 2016",44.21269144,-88.45024583,-1,"N","Bernie Sanders"
"1690",34,"03 Jan 2016",32.7837047,-96.8075324,-1,"N","Bernie Sanders"
"1691",32,"10 Jan 2016",39.4353373,-84.2029922,0,"O","Bernie Sanders"
"1692",32,"10 Jan 2016",38.8048355,-77.0469214,-1,"N","Bernie Sanders"
"1693",32,"10 Jan 2016",38.8048355,-77.0469214,0,"O","Bernie Sanders"
"1694",32,"10 Jan 2016",40.6955044,-74.2287333,-1,"N","Bernie Sanders"
"1695",32,"10 Jan 2016",38.8048355,-77.0469214,-1,"N","Bernie Sanders"
"1696",32,"10 Jan 2016",43.357766,-3.035312,1,"P","Bernie Sanders"
"1697",32,"10 Jan 2016",37.389383,-120.6132516,0,"O","Bernie Sanders"
"1698",32,"10 Jan 2016",37.389383,-120.6132516,1,"P","Bernie Sanders"
"1699",32,"10 Jan 2016",32.3234078,-110.9950966,0,"O","Bernie Sanders"
"1700",32,"10 Jan 2016",40.3083672,-88.1558785,1,"P","Bernie Sanders"
"1701",32,"10 Jan 2016",40.7830603,-73.9712488,0,"O","Bernie Sanders"
"1702",32,"10 Jan 2016",37.7749295,-122.4194155,1,"P","Bernie Sanders"
"1703",32,"10 Jan 2016",37.9100783,-122.0651819,-1,"N","Bernie Sanders"
"1704",32,"10 Jan 2016",44.3148443,-85.6023643,1,"P","Bernie Sanders"
"1705",32,"10 Jan 2016",44.2022084,-88.4464973,0,"O","Bernie Sanders"
"1706",32,"10 Jan 2016",40.2671941,-86.1349019,1,"P","Bernie Sanders"
"1707",32,"10 Jan 2016",39.238056,-81.670556,-1,"N","Bernie Sanders"
"1708",32,"10 Jan 2016",36.778261,-119.4179324,-1,"N","Bernie Sanders"
"1709",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Bernie Sanders"
"1710",32,"10 Jan 2016",41.8781136,-87.6297982,-1,"N","Bernie Sanders"
"1711",32,"10 Jan 2016",56.9496487,24.1051864,1,"P","Bernie Sanders"
"1712",32,"10 Jan 2016",34.0522342,-118.2436849,-1,"N","Bernie Sanders"
"1713",32,"10 Jan 2016",42.7284117,-73.6917851,-1,"N","Bernie Sanders"
"1714",32,"10 Jan 2016",40.6400404,-74.369018,-1,"N","Bernie Sanders"
"1715",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Bernie Sanders"
"1716",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Bernie Sanders"
"1717",32,"10 Jan 2016",39.238056,-81.670556,0,"O","Bernie Sanders"
"1718",32,"10 Jan 2016",39.238056,-81.670556,-1,"N","Bernie Sanders"
"1719",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Bernie Sanders"
"1720",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Bernie Sanders"
"1721",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Bernie Sanders"
"1722",32,"10 Jan 2016",39.238056,-81.670556,0,"O","Bernie Sanders"
"1723",32,"10 Jan 2016",39.238056,-81.670556,1,"P","Bernie Sanders"
"1724",32,"10 Jan 2016",39.238056,-81.670556,0,"O","Bernie Sanders"
"1725",32,"10 Jan 2016",39.238056,-81.670556,-1,"N","Bernie Sanders"
"1726",32,"10 Jan 2016",39.238056,-81.670556,-1,"N","Bernie Sanders"
"1727",31,"03 Feb 2015",36.778261,-119.4179324,1,"P","Bernie Sanders"
"1728",31,"03 Feb 2015",42.0897965,-76.8077338,1,"P","Bernie Sanders"
"1729",31,"03 Feb 2015",42.3600825,-71.0588801,0,"O","Bernie Sanders"
"1730",31,"03 Feb 2015",44.4669941,-73.1709604,1,"P","Bernie Sanders"
"1731",31,"03 Feb 2015",42.9633599,-85.6680863,1,"P","Bernie Sanders"
"1732",31,"03 Feb 2015",40.7830603,-73.9712488,1,"P","Bernie Sanders"
"1733",31,"03 Feb 2015",38.2856247,-85.8241312,1,"P","Bernie Sanders"
"1734",31,"03 Feb 2015",38.7384477,-77.1849816,1,"P","Bernie Sanders"
"1735",31,"03 Feb 2015",41.2523634,-95.9979883,-1,"N","Bernie Sanders"
"1736",31,"03 Feb 2015",42.3250896,-72.6412013,-1,"N","Bernie Sanders"
"1737",31,"03 Feb 2015",22.572646,88.363895,1,"P","Bernie Sanders"
"1738",31,"03 Feb 2015",33.836081,-81.1637245,1,"P","Bernie Sanders"
"1739",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1740",31,"03 Feb 2015",33.7489954,-84.3879824,-1,"N","Bernie Sanders"
"1741",31,"03 Feb 2015",36.778261,-119.4179324,1,"P","Bernie Sanders"
"1742",31,"03 Feb 2015",27.6648274,-81.5157535,1,"P","Bernie Sanders"
"1743",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1744",31,"03 Feb 2015",29.6185669,-95.5377215,-1,"N","Bernie Sanders"
"1745",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1746",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1747",31,"03 Feb 2015",44.4758825,-73.212072,1,"P","Bernie Sanders"
"1748",31,"03 Feb 2015",37.9100783,-122.0651819,1,"P","Bernie Sanders"
"1749",31,"03 Feb 2015",34.0522342,-118.2436849,-1,"N","Bernie Sanders"
"1750",31,"03 Feb 2015",44.4758825,-73.212072,0,"O","Bernie Sanders"
"1751",31,"03 Feb 2015",39.238056,-81.670556,0,"O","Bernie Sanders"
"1752",31,"03 Feb 2015",39.238056,-81.670556,0,"O","Bernie Sanders"
"1753",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1754",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1755",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1756",31,"03 Feb 2015",39.238056,-81.670556,-1,"N","Bernie Sanders"
"1757",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1758",31,"03 Feb 2015",39.238056,-81.670556,0,"O","Bernie Sanders"
"1759",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1760",31,"03 Feb 2015",39.238056,-81.670556,0,"O","Bernie Sanders"
"1761",31,"03 Feb 2015",39.238056,-81.670556,-1,"N","Bernie Sanders"
"1762",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1763",30,"09 Jan 2015",41.8781136,-87.6297982,1,"P","Bernie Sanders"
"1764",30,"09 Jan 2015",44.4758825,-73.212072,1,"P","Bernie Sanders"
"1765",30,"09 Jan 2015",37.219841,-76.003956,1,"P","Bernie Sanders"
"1766",30,"09 Jan 2015",42.9317335,-76.5660529,-1,"N","Bernie Sanders"
"1767",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1768",31,"03 Feb 2015",39.238056,-81.670556,1,"P","Bernie Sanders"
"1769",30,"09 Jan 2015",42.3584865,-71.060097,1,"P","Bernie Sanders"
"1770",30,"09 Jan 2015",39.7384357,-104.9848593,-1,"N","Bernie Sanders"
"1771",30,"09 Jan 2015",44.9530215,-92.9952153,-1,"N","Bernie Sanders"
"1772",30,"09 Jan 2015",44.4758825,-73.212072,1,"P","Bernie Sanders"
"1773",30,"09 Jan 2015",41.0814447,-81.5190053,1,"P","Bernie Sanders"
"1774",30,"09 Jan 2015",32.7802618,-96.8009781,-1,"N","Bernie Sanders"
"1775",30,"09 Jan 2015",42.3584865,-71.060097,1,"P","Bernie Sanders"
"1776",30,"09 Jan 2015",42.0333623,-87.8833991,1,"P","Bernie Sanders"
"1777",30,"09 Jan 2015",41.0814447,-81.5190053,-1,"N","Bernie Sanders"
"1778",30,"09 Jan 2015",39.5186002,-104.7613633,-1,"N","Bernie Sanders"
"1779",30,"09 Jan 2015",44.4758825,-73.212072,0,"O","Bernie Sanders"
"1780",30,"09 Jan 2015",25.7358706,-80.2691689,1,"P","Bernie Sanders"
"1781",30,"09 Jan 2015",40.7127837,-74.0059413,1,"P","Bernie Sanders"
"1782",30,"09 Jan 2015",40.7127837,-74.0059413,1,"P","Bernie Sanders"
"1783",30,"09 Jan 2015",40.7127837,-74.0059413,1,"P","Bernie Sanders"
"1784",30,"09 Jan 2015",40.7127837,-74.0059413,1,"P","Bernie Sanders"
"1785",30,"09 Jan 2015",40.5834379,-74.1495875,-1,"N","Bernie Sanders"
"1786",30,"09 Jan 2015",37.8393332,-84.2700179,1,"P","Bernie Sanders"
"1787",30,"09 Jan 2015",40.7127837,-74.0059413,1,"P","Bernie Sanders"
